#CHANNEL:CH1
#SIZE=4000
Index,Time(s),Volt(V)
1474,5.892000e-02,3.200000e-01
1475,5.896000e-02,2.400000e-01
1476,5.900000e-02,1.200000e-01
1477,5.904000e-02,-4.000000e-02
1478,5.908000e-02,-2.000000e-01
1479,5.912000e-02,-2.800000e-01
1480,5.916000e-02,-3.600000e-01
1481,5.920000e-02,-3.600000e-01
1482,5.924000e-02,-2.000000e-01
1483,5.928000e-02,-4.000000e-02
1484,5.932000e-02,2.000000e-01
1485,5.936000e-02,4.400000e-01
1486,5.940000e-02,5.200000e-01
1487,5.944000e-02,5.200000e-01
1488,5.948000e-02,3.200000e-01
1489,5.952000e-02,1.200000e-01
1490,5.956000e-02,-2.000000e-01
1491,5.960000e-02,-4.800000e-01
1492,5.964000e-02,-6.400000e-01
1493,5.968000e-02,-6.800000e-01
1494,5.972000e-02,-4.800000e-01
1495,5.976000e-02,-1.600000e-01
1496,5.980000e-02,1.600000e-01
1497,5.984000e-02,5.200000e-01
1498,5.988000e-02,7.600000e-01
1499,5.992000e-02,7.600000e-01
1500,5.996000e-02,6.000000e-01
1501,6.000000e-02,3.600000e-01
1502,6.004000e-02,-8.000000e-02
1503,6.008000e-02,-4.000000e-01
1504,6.012000e-02,-6.400000e-01
1505,6.016000e-02,-7.200000e-01
1506,6.020000e-02,-6.400000e-01
1507,6.024000e-02,-3.200000e-01
1508,6.028000e-02,-4.000000e-02
1509,6.032000e-02,3.200000e-01
1510,6.036000e-02,5.200000e-01
1511,6.040000e-02,6.000000e-01
1512,6.044000e-02,6.000000e-01
1513,6.048000e-02,3.600000e-01
1514,6.052000e-02,1.200000e-01
1515,6.056000e-02,-1.600000e-01
1516,6.060000e-02,-3.200000e-01
1517,6.064000e-02,-4.400000e-01
1518,6.068000e-02,-4.400000e-01
1519,6.072000e-02,-2.400000e-01
1520,6.076000e-02,-1.200000e-01
1521,6.080000e-02,8.000000e-02
1522,6.084000e-02,2.800000e-01
1523,6.088000e-02,3.600000e-01
1524,6.092000e-02,3.200000e-01
1525,6.096000e-02,2.800000e-01
1526,6.100000e-02,1.200000e-01
1527,6.104000e-02,0.000000e+00
1528,6.108000e-02,-1.600000e-01
1529,6.112000e-02,-2.000000e-01
1530,6.116000e-02,-2.400000e-01
1531,6.120000e-02,-2.000000e-01
1532,6.124000e-02,-1.200000e-01
1533,6.128000e-02,4.000000e-02
1534,6.132000e-02,1.200000e-01
1535,6.136000e-02,2.400000e-01
1536,6.140000e-02,2.800000e-01
1537,6.144000e-02,3.200000e-01
1538,6.148000e-02,2.000000e-01
1539,6.152000e-02,8.000000e-02
1540,6.156000e-02,-1.200000e-01
1541,6.160000e-02,-2.400000e-01
1542,6.164000e-02,-3.600000e-01
1543,6.168000e-02,-3.600000e-01
1544,6.172000e-02,-2.800000e-01
1545,6.176000e-02,-1.200000e-01
1546,6.180000e-02,1.200000e-01
1547,6.184000e-02,3.600000e-01
1548,6.188000e-02,4.800000e-01
1549,6.192000e-02,5.600000e-01
1550,6.196000e-02,4.400000e-01
1551,6.200000e-02,2.000000e-01
1552,6.204000e-02,0.000000e+00
1553,6.208000e-02,-3.600000e-01
1554,6.212000e-02,-5.600000e-01
1555,6.216000e-02,-6.400000e-01
1556,6.220000e-02,-6.000000e-01
1557,6.224000e-02,-3.600000e-01
1558,6.228000e-02,0.000000e+00
1559,6.232000e-02,3.600000e-01
1560,6.236000e-02,6.000000e-01
1561,6.240000e-02,7.600000e-01
1562,6.244000e-02,7.200000e-01
1563,6.248000e-02,4.800000e-01
1564,6.252000e-02,1.200000e-01
1565,6.256000e-02,-2.400000e-01
1566,6.260000e-02,-5.200000e-01
1567,6.264000e-02,-6.800000e-01
1568,6.268000e-02,-6.400000e-01
1569,6.272000e-02,-4.800000e-01
1570,6.276000e-02,-2.000000e-01
1571,6.280000e-02,1.600000e-01
1572,6.284000e-02,4.400000e-01
1573,6.288000e-02,6.000000e-01
1574,6.292000e-02,6.400000e-01
1575,6.296000e-02,4.800000e-01
1576,6.300000e-02,2.800000e-01
1577,6.304000e-02,0.000000e+00
1578,6.308000e-02,-2.800000e-01
1579,6.312000e-02,-4.400000e-01
1580,6.316000e-02,-4.800000e-01
1581,6.320000e-02,-3.600000e-01
1582,6.324000e-02,-2.000000e-01
1583,6.328000e-02,-4.000000e-02
1584,6.332000e-02,1.600000e-01
1585,6.336000e-02,2.400000e-01
1586,6.340000e-02,2.800000e-01
1587,6.344000e-02,2.400000e-01
1588,6.348000e-02,1.600000e-01
1589,6.352000e-02,8.000000e-02
1590,6.356000e-02,-8.000000e-02
1591,6.360000e-02,-2.000000e-01
1592,6.364000e-02,-2.000000e-01
1593,6.368000e-02,-2.000000e-01
1594,6.372000e-02,-1.600000e-01
1595,6.376000e-02,-8.000000e-02
1596,6.380000e-02,8.000000e-02
1597,6.384000e-02,2.000000e-01
1598,6.388000e-02,2.400000e-01
1599,6.392000e-02,3.200000e-01
1600,6.396000e-02,2.400000e-01
1601,6.400000e-02,1.600000e-01
1602,6.404000e-02,-4.000000e-02
1603,6.408000e-02,-2.000000e-01
1604,6.412000e-02,-3.600000e-01
1605,6.416000e-02,-4.000000e-01
1606,6.420000e-02,-3.200000e-01
1607,6.424000e-02,-2.000000e-01
1608,6.428000e-02,-4.000000e-02
1609,6.432000e-02,2.000000e-01
1610,6.436000e-02,4.400000e-01
1611,6.440000e-02,5.200000e-01
1612,6.444000e-02,5.200000e-01
1613,6.448000e-02,4.000000e-01
1614,6.452000e-02,1.200000e-01
1615,6.456000e-02,-2.000000e-01
1616,6.460000e-02,-4.800000e-01
1617,6.464000e-02,-6.000000e-01
1618,6.468000e-02,-6.400000e-01
1619,6.472000e-02,-4.800000e-01
1620,6.476000e-02,-2.000000e-01
1621,6.480000e-02,2.000000e-01
1622,6.484000e-02,4.800000e-01
1623,6.488000e-02,7.200000e-01
1624,6.492000e-02,7.200000e-01
1625,6.496000e-02,6.000000e-01
1626,6.500000e-02,3.200000e-01
1627,6.504000e-02,-4.000000e-02
1628,6.508000e-02,-4.000000e-01
1629,6.512000e-02,-6.000000e-01
1630,6.516000e-02,-6.800000e-01
1631,6.520000e-02,-5.600000e-01
1632,6.524000e-02,-3.200000e-01
1633,6.528000e-02,4.000000e-02
1634,6.532000e-02,2.800000e-01
1635,6.536000e-02,5.200000e-01
1636,6.540000e-02,6.000000e-01
1637,6.544000e-02,5.600000e-01
1638,6.548000e-02,4.000000e-01
1639,6.552000e-02,1.200000e-01
1640,6.556000e-02,-1.600000e-01
1641,6.560000e-02,-4.000000e-01
1642,6.564000e-02,-4.400000e-01
1643,6.568000e-02,-4.400000e-01
1644,6.572000e-02,-3.200000e-01
1645,6.576000e-02,-1.200000e-01
1646,6.580000e-02,1.200000e-01
1647,6.584000e-02,2.400000e-01
1648,6.588000e-02,2.800000e-01
1649,6.592000e-02,2.800000e-01
1650,6.596000e-02,2.400000e-01
1651,6.600000e-02,1.200000e-01
1652,6.604000e-02,0.000000e+00
1653,6.608000e-02,-1.200000e-01
1654,6.612000e-02,-2.000000e-01
1655,6.616000e-02,-2.400000e-01
1656,6.620000e-02,-2.000000e-01
1657,6.624000e-02,-1.200000e-01
1658,6.628000e-02,-4.000000e-02
1659,6.632000e-02,1.200000e-01
1660,6.636000e-02,2.000000e-01
1661,6.640000e-02,2.400000e-01
1662,6.644000e-02,3.200000e-01
1663,6.648000e-02,2.000000e-01
1664,6.652000e-02,8.000000e-02
1665,6.656000e-02,-4.000000e-02
1666,6.660000e-02,-2.400000e-01
1667,6.664000e-02,-3.600000e-01
1668,6.668000e-02,-4.000000e-01
1669,6.672000e-02,-2.800000e-01
1670,6.676000e-02,-1.200000e-01
1671,6.680000e-02,1.200000e-01
1672,6.684000e-02,3.600000e-01
1673,6.688000e-02,5.200000e-01
1674,6.692000e-02,5.200000e-01
1675,6.696000e-02,4.400000e-01
1676,6.700000e-02,2.800000e-01
1677,6.704000e-02,0.000000e+00
1678,6.708000e-02,-3.600000e-01
1679,6.712000e-02,-6.000000e-01
1680,6.716000e-02,-6.400000e-01
1681,6.720000e-02,-6.000000e-01
1682,6.724000e-02,-3.600000e-01
1683,6.728000e-02,0.000000e+00
1684,6.732000e-02,3.600000e-01
1685,6.736000e-02,6.800000e-01
1686,6.740000e-02,7.600000e-01
1687,6.744000e-02,6.800000e-01
1688,6.748000e-02,4.800000e-01
1689,6.752000e-02,1.200000e-01
1690,6.756000e-02,-2.000000e-01
1691,6.760000e-02,-5.200000e-01
1692,6.764000e-02,-6.800000e-01
1693,6.768000e-02,-6.800000e-01
1694,6.772000e-02,-4.800000e-01
1695,6.776000e-02,-2.000000e-01
1696,6.780000e-02,1.600000e-01
1697,6.784000e-02,4.400000e-01
1698,6.788000e-02,6.400000e-01
1699,6.792000e-02,6.000000e-01
1700,6.796000e-02,4.400000e-01
1701,6.800000e-02,2.400000e-01
1702,6.804000e-02,-8.000000e-02
1703,6.808000e-02,-2.800000e-01
1704,6.812000e-02,-4.400000e-01
1705,6.816000e-02,-4.400000e-01
1706,6.820000e-02,-3.600000e-01
1707,6.824000e-02,-1.600000e-01
1708,6.828000e-02,0.000000e+00
1709,6.832000e-02,1.600000e-01
1710,6.836000e-02,2.800000e-01
1711,6.840000e-02,3.200000e-01
1712,6.844000e-02,2.400000e-01
1713,6.848000e-02,1.600000e-01
1714,6.852000e-02,8.000000e-02
1715,6.856000e-02,-1.200000e-01
1716,6.860000e-02,-1.600000e-01
1717,6.864000e-02,-2.400000e-01
1718,6.868000e-02,-2.400000e-01
1719,6.872000e-02,-1.600000e-01
1720,6.876000e-02,0.000000e+00
1721,6.880000e-02,8.000000e-02
1722,6.884000e-02,2.000000e-01
1723,6.888000e-02,2.800000e-01
1724,6.892000e-02,3.200000e-01
1725,6.896000e-02,2.400000e-01
1726,6.900000e-02,1.600000e-01
1727,6.904000e-02,0.000000e+00
1728,6.908000e-02,-2.000000e-01
1729,6.912000e-02,-2.800000e-01
1730,6.916000e-02,-4.000000e-01
1731,6.920000e-02,-3.200000e-01
1732,6.924000e-02,-2.000000e-01
1733,6.928000e-02,-4.000000e-02
1734,6.932000e-02,2.800000e-01
1735,6.936000e-02,4.400000e-01
1736,6.940000e-02,5.600000e-01
1737,6.944000e-02,4.800000e-01
1738,6.948000e-02,3.600000e-01
1739,6.952000e-02,1.200000e-01
1740,6.956000e-02,-2.000000e-01
1741,6.960000e-02,-4.800000e-01
1742,6.964000e-02,-6.000000e-01
1743,6.968000e-02,-6.800000e-01
1744,6.972000e-02,-4.800000e-01
1745,6.976000e-02,-1.600000e-01
1746,6.980000e-02,1.600000e-01
1747,6.984000e-02,4.800000e-01
1748,6.988000e-02,6.800000e-01
1749,6.992000e-02,7.600000e-01
1750,6.996000e-02,6.000000e-01
1751,7.000000e-02,2.800000e-01
1752,7.004000e-02,-8.000000e-02
1753,7.008000e-02,-4.000000e-01
1754,7.012000e-02,-6.000000e-01
1755,7.016000e-02,-7.200000e-01
1756,7.020000e-02,-5.600000e-01
1757,7.024000e-02,-3.600000e-01
1758,7.028000e-02,0.000000e+00
1759,7.032000e-02,3.200000e-01
1760,7.036000e-02,5.600000e-01
1761,7.040000e-02,6.400000e-01
1762,7.044000e-02,5.600000e-01
1763,7.048000e-02,3.600000e-01
1764,7.052000e-02,1.200000e-01
1765,7.056000e-02,-1.600000e-01
1766,7.060000e-02,-3.600000e-01
1767,7.064000e-02,-4.400000e-01
1768,7.068000e-02,-4.400000e-01
1769,7.072000e-02,-2.800000e-01
1770,7.076000e-02,-1.200000e-01
1771,7.080000e-02,8.000000e-02
1772,7.084000e-02,2.000000e-01
1773,7.088000e-02,2.800000e-01
1774,7.092000e-02,3.600000e-01
1775,7.096000e-02,2.400000e-01
1776,7.100000e-02,1.200000e-01
1777,7.104000e-02,4.000000e-02
1778,7.108000e-02,-1.200000e-01
1779,7.112000e-02,-2.000000e-01
1780,7.116000e-02,-2.400000e-01
1781,7.120000e-02,-2.400000e-01
1782,7.124000e-02,-1.200000e-01
1783,7.128000e-02,0.000000e+00
1784,7.132000e-02,1.600000e-01
1785,7.136000e-02,2.800000e-01
1786,7.140000e-02,3.200000e-01
1787,7.144000e-02,2.800000e-01
1788,7.148000e-02,2.400000e-01
1789,7.152000e-02,8.000000e-02
1790,7.156000e-02,-8.000000e-02
1791,7.160000e-02,-2.400000e-01
1792,7.164000e-02,-4.000000e-01
1793,7.168000e-02,-4.000000e-01
1794,7.172000e-02,-3.200000e-01
1795,7.176000e-02,-1.200000e-01
1796,7.180000e-02,1.200000e-01
1797,7.184000e-02,3.200000e-01
1798,7.188000e-02,4.800000e-01
1799,7.192000e-02,5.600000e-01
1800,7.196000e-02,4.800000e-01
1801,7.200000e-02,2.400000e-01
1802,7.204000e-02,-8.000000e-02
1803,7.208000e-02,-3.200000e-01
1804,7.212000e-02,-5.600000e-01
1805,7.216000e-02,-6.400000e-01
1806,7.220000e-02,-6.400000e-01
1807,7.224000e-02,-3.600000e-01
1808,7.228000e-02,-4.000000e-02
1809,7.232000e-02,3.600000e-01
1810,7.236000e-02,6.400000e-01
1811,7.240000e-02,8.000000e-01
1812,7.244000e-02,7.200000e-01
1813,7.248000e-02,4.400000e-01
1814,7.252000e-02,1.200000e-01
1815,7.256000e-02,-2.400000e-01
1816,7.260000e-02,-5.200000e-01
1817,7.264000e-02,-7.200000e-01
1818,7.268000e-02,-6.400000e-01
1819,7.272000e-02,-4.800000e-01
1820,7.276000e-02,-2.000000e-01
1821,7.280000e-02,2.000000e-01
1822,7.284000e-02,4.400000e-01
1823,7.288000e-02,6.400000e-01
1824,7.292000e-02,6.000000e-01
1825,7.296000e-02,4.400000e-01
1826,7.300000e-02,2.400000e-01
1827,7.304000e-02,-8.000000e-02
1828,7.308000e-02,-2.400000e-01
1829,7.312000e-02,-3.600000e-01
1830,7.316000e-02,-4.400000e-01
1831,7.320000e-02,-3.600000e-01
1832,7.324000e-02,-2.000000e-01
1833,7.328000e-02,0.000000e+00
1834,7.332000e-02,2.000000e-01
1835,7.336000e-02,2.800000e-01
1836,7.340000e-02,3.200000e-01
1837,7.344000e-02,3.200000e-01
1838,7.348000e-02,2.000000e-01
1839,7.352000e-02,4.000000e-02
1840,7.356000e-02,-1.200000e-01
1841,7.360000e-02,-1.600000e-01
1842,7.364000e-02,-2.400000e-01
1843,7.368000e-02,-2.000000e-01
1844,7.372000e-02,-1.600000e-01
1845,7.376000e-02,-4.000000e-02
1846,7.380000e-02,4.000000e-02
1847,7.384000e-02,1.600000e-01
1848,7.388000e-02,2.800000e-01
1849,7.392000e-02,3.200000e-01
1850,7.396000e-02,2.400000e-01
1851,7.400000e-02,1.600000e-01
1852,7.404000e-02,-4.000000e-02
1853,7.408000e-02,-2.000000e-01
1854,7.412000e-02,-3.200000e-01
1855,7.416000e-02,-4.000000e-01
1856,7.420000e-02,-3.200000e-01
1857,7.424000e-02,-2.000000e-01
1858,7.428000e-02,4.000000e-02
1859,7.432000e-02,2.000000e-01
1860,7.436000e-02,4.000000e-01
1861,7.440000e-02,5.200000e-01
1862,7.444000e-02,5.200000e-01
1863,7.448000e-02,3.200000e-01
1864,7.452000e-02,1.200000e-01
1865,7.456000e-02,-2.000000e-01
1866,7.460000e-02,-4.800000e-01
1867,7.464000e-02,-6.400000e-01
1868,7.468000e-02,-6.800000e-01
1869,7.472000e-02,-4.800000e-01
1870,7.476000e-02,-2.000000e-01
1871,7.480000e-02,1.600000e-01
1872,7.484000e-02,4.800000e-01
1873,7.488000e-02,7.200000e-01
1874,7.492000e-02,7.200000e-01
1875,7.496000e-02,5.600000e-01
1876,7.500000e-02,3.200000e-01
1877,7.504000e-02,-8.000000e-02
1878,7.508000e-02,-4.000000e-01
1879,7.512000e-02,-6.000000e-01
1880,7.516000e-02,-6.800000e-01
1881,7.520000e-02,-6.000000e-01
1882,7.524000e-02,-3.200000e-01
1883,7.528000e-02,0.000000e+00
1884,7.532000e-02,2.800000e-01
1885,7.536000e-02,5.200000e-01
1886,7.540000e-02,6.000000e-01
1887,7.544000e-02,5.600000e-01
1888,7.548000e-02,3.600000e-01
1889,7.552000e-02,1.200000e-01
1890,7.556000e-02,-1.200000e-01
1891,7.560000e-02,-3.600000e-01
1892,7.564000e-02,-4.400000e-01
1893,7.568000e-02,-4.000000e-01
1894,7.572000e-02,-2.400000e-01
1895,7.576000e-02,-8.000000e-02
1896,7.580000e-02,8.000000e-02
1897,7.584000e-02,2.400000e-01
1898,7.588000e-02,3.200000e-01
1899,7.592000e-02,2.800000e-01
1900,7.596000e-02,2.800000e-01
1901,7.600000e-02,1.200000e-01
1902,7.604000e-02,0.000000e+00
1903,7.608000e-02,-1.600000e-01
1904,7.612000e-02,-2.000000e-01
1905,7.616000e-02,-2.400000e-01
1906,7.620000e-02,-2.000000e-01
1907,7.624000e-02,-1.200000e-01
1908,7.628000e-02,-4.000000e-02
1909,7.632000e-02,8.000000e-02
1910,7.636000e-02,2.000000e-01
1911,7.640000e-02,3.200000e-01
1912,7.644000e-02,2.800000e-01
1913,7.648000e-02,2.000000e-01
1914,7.652000e-02,8.000000e-02
1915,7.656000e-02,-8.000000e-02
1916,7.660000e-02,-2.800000e-01
1917,7.664000e-02,-3.600000e-01
1918,7.668000e-02,-3.600000e-01
1919,7.672000e-02,-3.200000e-01
1920,7.676000e-02,-1.200000e-01
1921,7.680000e-02,1.200000e-01
1922,7.684000e-02,3.600000e-01
1923,7.688000e-02,5.200000e-01
1924,7.692000e-02,6.000000e-01
1925,7.696000e-02,4.800000e-01
1926,7.700000e-02,2.400000e-01
1927,7.704000e-02,0.000000e+00
1928,7.708000e-02,-3.200000e-01
1929,7.712000e-02,-5.600000e-01
1930,7.716000e-02,-6.400000e-01
1931,7.720000e-02,-5.600000e-01
1932,7.724000e-02,-3.200000e-01
1933,7.728000e-02,0.000000e+00
1934,7.732000e-02,3.200000e-01
1935,7.736000e-02,6.400000e-01
1936,7.740000e-02,7.600000e-01
1937,7.744000e-02,6.800000e-01
1938,7.748000e-02,4.800000e-01
1939,7.752000e-02,1.600000e-01
1940,7.756000e-02,-2.400000e-01
1941,7.760000e-02,-5.600000e-01
1942,7.764000e-02,-6.800000e-01
1943,7.768000e-02,-6.800000e-01
1944,7.772000e-02,-4.400000e-01
1945,7.776000e-02,-2.000000e-01
1946,7.780000e-02,1.200000e-01
1947,7.784000e-02,4.400000e-01
1948,7.788000e-02,6.000000e-01
1949,7.792000e-02,6.400000e-01
1950,7.796000e-02,4.800000e-01
1951,7.800000e-02,2.800000e-01
1952,7.804000e-02,-4.000000e-02
1953,7.808000e-02,-2.400000e-01
1954,7.812000e-02,-4.000000e-01
1955,7.816000e-02,-4.400000e-01
1956,7.820000e-02,-3.200000e-01
1957,7.824000e-02,-2.000000e-01
1958,7.828000e-02,0.000000e+00
1959,7.832000e-02,1.600000e-01
1960,7.836000e-02,3.200000e-01
1961,7.840000e-02,2.800000e-01
1962,7.844000e-02,3.200000e-01
1963,7.848000e-02,1.600000e-01
1964,7.852000e-02,8.000000e-02
1965,7.856000e-02,-8.000000e-02
1966,7.860000e-02,-1.600000e-01
1967,7.864000e-02,-2.400000e-01
1968,7.868000e-02,-2.400000e-01
1969,7.872000e-02,-1.600000e-01
1970,7.876000e-02,-8.000000e-02
1971,7.880000e-02,4.000000e-02
1972,7.884000e-02,1.600000e-01
1973,7.888000e-02,2.800000e-01
1974,7.892000e-02,3.200000e-01
1975,7.896000e-02,2.800000e-01
1976,7.900000e-02,1.200000e-01
1977,7.904000e-02,-4.000000e-02
1978,7.908000e-02,-1.600000e-01
1979,7.912000e-02,-3.200000e-01
1980,7.916000e-02,-4.000000e-01
1981,7.920000e-02,-3.200000e-01
1982,7.924000e-02,-2.000000e-01
1983,7.928000e-02,0.000000e+00
1984,7.932000e-02,2.000000e-01
1985,7.936000e-02,4.400000e-01
1986,7.940000e-02,5.200000e-01
1987,7.944000e-02,5.600000e-01
1988,7.948000e-02,3.600000e-01
1989,7.952000e-02,1.200000e-01
1990,7.956000e-02,-2.000000e-01
1991,7.960000e-02,-4.400000e-01
1992,7.964000e-02,-6.000000e-01
1993,7.968000e-02,-6.800000e-01
1994,7.972000e-02,-4.800000e-01
1995,7.976000e-02,-2.000000e-01
1996,7.980000e-02,1.600000e-01
1997,7.984000e-02,4.800000e-01
1998,7.988000e-02,7.600000e-01
1999,7.992000e-02,7.600000e-01
2000,7.996000e-02,6.400000e-01
2001,8.000000e-02,2.800000e-01
2002,8.004000e-02,-4.000000e-02
2003,8.008000e-02,-4.000000e-01
2004,8.012000e-02,-6.800000e-01
2005,8.016000e-02,-7.200000e-01
2006,8.020000e-02,-6.400000e-01
2007,8.024000e-02,-3.200000e-01
2008,8.028000e-02,0.000000e+00
2009,8.032000e-02,3.200000e-01
2010,8.036000e-02,5.200000e-01
2011,8.040000e-02,6.400000e-01
2012,8.044000e-02,5.200000e-01
2013,8.048000e-02,3.600000e-01
2014,8.052000e-02,8.000000e-02
2015,8.056000e-02,-1.600000e-01
2016,8.060000e-02,-3.600000e-01
2017,8.064000e-02,-4.400000e-01
2018,8.068000e-02,-4.400000e-01
2019,8.072000e-02,-2.400000e-01
2020,8.076000e-02,-1.200000e-01
2021,8.080000e-02,1.200000e-01
2022,8.084000e-02,2.800000e-01
2023,8.088000e-02,3.600000e-01
2024,8.092000e-02,3.600000e-01
2025,8.096000e-02,2.400000e-01
2026,8.100000e-02,1.200000e-01
2027,8.104000e-02,0.000000e+00
2028,8.108000e-02,-1.600000e-01
2029,8.112000e-02,-2.000000e-01
2030,8.116000e-02,-2.400000e-01
2031,8.120000e-02,-2.000000e-01
2032,8.124000e-02,-1.200000e-01
2033,8.128000e-02,4.000000e-02
2034,8.132000e-02,1.600000e-01
2035,8.136000e-02,2.800000e-01
2036,8.140000e-02,3.200000e-01
2037,8.144000e-02,2.800000e-01
2038,8.148000e-02,2.000000e-01
2039,8.152000e-02,8.000000e-02
2040,8.156000e-02,-1.200000e-01
2041,8.160000e-02,-2.400000e-01
2042,8.164000e-02,-3.600000e-01
2043,8.168000e-02,-4.000000e-01
2044,8.172000e-02,-2.800000e-01
2045,8.176000e-02,-1.200000e-01
2046,8.180000e-02,1.200000e-01
2047,8.184000e-02,3.600000e-01
2048,8.188000e-02,4.800000e-01
2049,8.192000e-02,5.600000e-01
2050,8.196000e-02,4.400000e-01
2051,8.200000e-02,2.800000e-01
2052,8.204000e-02,-8.000000e-02
2053,8.208000e-02,-3.200000e-01
2054,8.212000e-02,-5.600000e-01
2055,8.216000e-02,-6.800000e-01
2056,8.220000e-02,-5.600000e-01
2057,8.224000e-02,-3.600000e-01
2058,8.228000e-02,0.000000e+00
2059,8.232000e-02,3.600000e-01
2060,8.236000e-02,6.400000e-01
2061,8.240000e-02,7.600000e-01
2062,8.244000e-02,7.200000e-01
2063,8.248000e-02,4.800000e-01
2064,8.252000e-02,1.200000e-01
2065,8.256000e-02,-2.000000e-01
2066,8.260000e-02,-5.200000e-01
2067,8.264000e-02,-6.800000e-01
2068,8.268000e-02,-6.800000e-01
2069,8.272000e-02,-4.800000e-01
2070,8.276000e-02,-2.000000e-01
2071,8.280000e-02,1.200000e-01
2072,8.284000e-02,4.400000e-01
2073,8.288000e-02,6.400000e-01
2074,8.292000e-02,5.600000e-01
2075,8.296000e-02,4.800000e-01
2076,8.300000e-02,2.400000e-01
2077,8.304000e-02,-4.000000e-02
2078,8.308000e-02,-2.400000e-01
2079,8.312000e-02,-4.000000e-01
2080,8.316000e-02,-4.400000e-01
2081,8.320000e-02,-3.200000e-01
2082,8.324000e-02,-2.000000e-01
2083,8.328000e-02,0.000000e+00
2084,8.332000e-02,1.600000e-01
2085,8.336000e-02,2.800000e-01
2086,8.340000e-02,3.200000e-01
2087,8.344000e-02,3.200000e-01
2088,8.348000e-02,2.000000e-01
2089,8.352000e-02,8.000000e-02
2090,8.356000e-02,-8.000000e-02
2091,8.360000e-02,-1.600000e-01
2092,8.364000e-02,-2.400000e-01
2093,8.368000e-02,-2.400000e-01
2094,8.372000e-02,-1.600000e-01
2095,8.376000e-02,-8.000000e-02
2096,8.380000e-02,4.000000e-02
2097,8.384000e-02,1.600000e-01
2098,8.388000e-02,2.800000e-01
2099,8.392000e-02,2.800000e-01
2100,8.396000e-02,2.400000e-01
2101,8.400000e-02,1.200000e-01
2102,8.404000e-02,0.000000e+00
2103,8.408000e-02,-1.600000e-01
2104,8.412000e-02,-2.800000e-01
2105,8.416000e-02,-3.600000e-01
2106,8.420000e-02,-3.600000e-01
2107,8.424000e-02,-2.000000e-01
2108,8.428000e-02,-4.000000e-02
2109,8.432000e-02,2.000000e-01
2110,8.436000e-02,4.400000e-01
2111,8.440000e-02,6.000000e-01
2112,8.444000e-02,5.200000e-01
2113,8.448000e-02,4.000000e-01
2114,8.452000e-02,1.200000e-01
2115,8.456000e-02,-2.000000e-01
2116,8.460000e-02,-4.800000e-01
2117,8.464000e-02,-6.000000e-01
2118,8.468000e-02,-6.800000e-01
2119,8.472000e-02,-4.800000e-01
2120,8.476000e-02,-1.600000e-01
2121,8.480000e-02,1.600000e-01
2122,8.484000e-02,5.200000e-01
2123,8.488000e-02,7.200000e-01
2124,8.492000e-02,7.600000e-01
2125,8.496000e-02,5.600000e-01
2126,8.500000e-02,3.200000e-01
2127,8.504000e-02,-4.000000e-02
2128,8.508000e-02,-3.600000e-01
2129,8.512000e-02,-6.000000e-01
2130,8.516000e-02,-7.200000e-01
2131,8.520000e-02,-6.000000e-01
2132,8.524000e-02,-3.200000e-01
2133,8.528000e-02,-4.000000e-02
2134,8.532000e-02,3.200000e-01
2135,8.536000e-02,5.200000e-01
2136,8.540000e-02,6.800000e-01
2137,8.544000e-02,5.600000e-01
2138,8.548000e-02,4.000000e-01
2139,8.552000e-02,1.200000e-01
2140,8.556000e-02,-1.600000e-01
2141,8.560000e-02,-3.600000e-01
2142,8.564000e-02,-4.400000e-01
2143,8.568000e-02,-4.400000e-01
2144,8.572000e-02,-2.800000e-01
2145,8.576000e-02,-1.200000e-01
2146,8.580000e-02,8.000000e-02
2147,8.584000e-02,2.000000e-01
2148,8.588000e-02,3.600000e-01
2149,8.592000e-02,3.200000e-01
2150,8.596000e-02,2.400000e-01
2151,8.600000e-02,1.200000e-01
2152,8.604000e-02,4.000000e-02
2153,8.608000e-02,-1.600000e-01
2154,8.612000e-02,-2.000000e-01
2155,8.616000e-02,-2.000000e-01
2156,8.620000e-02,-2.000000e-01
2157,8.624000e-02,-1.600000e-01
2158,8.628000e-02,0.000000e+00
2159,8.632000e-02,8.000000e-02
2160,8.636000e-02,2.400000e-01
2161,8.640000e-02,2.400000e-01
2162,8.644000e-02,3.200000e-01
2163,8.648000e-02,2.000000e-01
2164,8.652000e-02,8.000000e-02
2165,8.656000e-02,-1.200000e-01
2166,8.660000e-02,-2.400000e-01
2167,8.664000e-02,-3.200000e-01
2168,8.668000e-02,-3.600000e-01
2169,8.672000e-02,-3.200000e-01
2170,8.676000e-02,-1.200000e-01
2171,8.680000e-02,1.200000e-01
2172,8.684000e-02,3.600000e-01
2173,8.688000e-02,4.800000e-01
2174,8.692000e-02,5.600000e-01
2175,8.696000e-02,4.400000e-01
2176,8.700000e-02,2.400000e-01
2177,8.704000e-02,0.000000e+00
2178,8.708000e-02,-3.600000e-01
2179,8.712000e-02,-5.600000e-01
2180,8.716000e-02,-6.400000e-01
2181,8.720000e-02,-5.600000e-01
2182,8.724000e-02,-4.000000e-01
2183,8.728000e-02,0.000000e+00
2184,8.732000e-02,3.200000e-01
2185,8.736000e-02,6.800000e-01
2186,8.740000e-02,7.600000e-01
2187,8.744000e-02,6.800000e-01
2188,8.748000e-02,4.800000e-01
2189,8.752000e-02,1.200000e-01
2190,8.756000e-02,-2.000000e-01
